"Country","State","City","Population","Lat","Lon"
"Spain","Barcelona","Martorell",27681,41.47,1.93
"Spain","Madrid","VillaviciosaDeOdon",27504,40.36,-3.89
"Spain","Almeria","Nijar",28996,36.97,-2.22
"Spain","Guadalajara","AzuquecaDeHenares",34768,40.57,-3.27
"Spain","Seville","Camas",27293,37.4,-6.0200000000000005
"Spain","Barcelona","Sitges",28527,41.24,1.81
"Spain","Barcelona","PinedaDeMar",26349,41.63,2.69
"Spain","Albacete","Villarrobledo",25317,39.27,-2.61
"Spain","Valencia","QuartDePoblet",24491,39.49,-0.44
"Spain","Barcelona","SantAndreuDeLaBarca",27303,41.45,1.97
"Spain","Murcia","CaravacaDeLaCruz",25633,38.11,-1.87
"Spain","Pontevedra","Cangas",26490,42.28,-8.78
"Spain","Seville","Lebrija",26783,36.93,-6.08
"Spain","Albacete","Almansa",24800,38.87,-1.11
"Spain","Badajoz","VillanuevaDeLaSerena",25882,38.980000000000004,-5.8
"Spain","Valencia","Catarroja",27752,39.4,-0.39
"Spain","Castello","Benicarlo",26429,40.43,0.41000000000000003
"Spain","SantaCruzDeTenerife","IcodDeLosVinos",22606,28.36,-16.7
"Spain","Murcia","Jumilla",25672,38.480000000000004,-1.34
"Spain","Jaen","Martos",24207,37.72,-3.98
"Spain","Huelva","Lepe",26931,37.26,-7.2
"Spain","LaRioja","Calahorra",24787,42.34,-2.08
"Spain","Vizcaya","Erandio",24056,43.300000000000004,-2.96
"Spain","Valencia","Cullera",21999,39.18,-0.25
"Spain","Cordoba","Montilla",23209,37.6,-4.64
"Spain","Almeria","Adra",24697,36.76,-3.02
"Spain","LasPalmas","Galdar",24296,28.150000000000002,-15.66
"Spain","Barcelona","MolinsDeRei",25492,41.42,2.0100000000000002
"Spain","Alacant","Ibi",23423,38.64,-0.5700000000000001
"Spain","Tarragona","Valls",24285,41.29,1.25
"Spain","ACoruna","Ames",30835,42.9,-8.64
"Spain","Cordoba","PriegoDeCordoba",22697,37.43,-4.2
"Spain","Asturias","Castrillon",22626,43.4,-6.8
"Spain","SantaCruzDeTenerife","Tacoronte",23772,28.47,-16.4
"Spain","Cadiz","Barbate",22548,36.2,-5.93
"Spain","Granada","Baza",20642,37.5,-2.79
"Spain","Castello","Onda",24807,39.96,-0.27
"Spain","Navarra","Baranain",20124,42.800000000000004,-1.67
"Spain","Guipuzcoa","Zarautz",23118,43.29,-2.17
"Spain","Guipuzcoa","Arrasate",22156,43.08,-2.49
"Spain","Tarragona","Salou",26233,41.08,1.1400000000000001
"Spain","Jaen","AlcalaLaReal",21758,37.46,-3.93
"Spain","ACoruna","Cambre",24348,43.29,-8.34
"Spain","Pontevedra","AEstrada",20700,42.7,-8.5
"Spain","Pontevedra","Ponteareas",22893,42.18,-8.5
"Spain","Alacant","Altea",21813,38.6,-0.05
"Spain","Valencia","Paiporta",25241,39.44,-0.43
"Spain","Barcelona","ElMasnou",23288,41.5,2.35
"Spain","Valencia","Carcaixent",20483,39.14,-0.45
"Spain","Barcelona","OlesaDeMontserrat",23552,41.54372,1.89408
"Spain","Barcelona","SantaPerpetuaDeMogoda",25574,41.54,2.18
"Spain","SantaCruzDeTenerife","Candelaria",26746,28.36,-16.37
"Spain","Barcelona","CastellarDelValles",23776,41.63,2.08
"Spain","Girona","Palafrugell",22868,41.93,3.15
"Spain","Valencia","Alboraya",24031,39.5,-0.35000000000000003
"Spain","Murcia","SanPedroDelPinatar",24903,37.84,-0.8
"Spain","Granada","Loja",20641,37.17,-4.15
"Spain","Barcelona","Esparreguera",21889,41.53333,1.86667
"Spain","Valencia","Lliria",22796,39.62,-0.6
"Spain","Malaga","AlhaurinElGrande",24315,36.660000000000004,-4.7700000000000005
"Spain","Madrid","MejoradaDelCampo",22948,40.4,-3.49
"Spain","Valladolid","LagunaDeDuero",22696,41.59,-4.72
"Spain","Cordoba","Cabra",20557,37.480000000000004,-4.45
"Spain","Cadiz","LosBarrios",23374,36.18,-5.5
"Spain","Girona","SantFeliuDeGuixols",21721,41.79,3.02
"Spain","Valencia","Moncada",21623,39.550000000000004,-0.4
"Spain","Pontevedra","Lalin",20075,42.67,-8.11
"Spain","Valladolid","MedinaDelCampo",20679,41.31,-4.92
"Spain","Seville","Tomares",25042,37.39,-6.04
"Spain","Cordoba","PalmaDelRio",21162,37.7,-5.3
"Spain","Castello","Almassora",25648,39.95,-0.05
"Spain","Malaga","Coin",21562,36.730000000000004,-4.87
"Spain","Tarragona","Calafell",24898,41.21,1.56
"Spain","Cordoba","Baena",19523,37.62,-4.34
"Spain","Alacant","SantJoanDAlacant",23149,38.4,-0.44
"Spain","Malaga","Nerja",21047,36.75,-3.88
"Spain","Huelva","IslaCristina",21175,37.2,-7.32
"Spain","Valencia","Alfafar",20776,39.42,-0.39
"Spain","Granada","Guadix",18796,37.300000000000004,-3.13
"Spain","Huelva","Almonte",23272,37.27,-6.5200000000000005
"Spain","Almeria","Vicar",25149,36.84,-2.64
"Spain","Valencia","Requena",20510,39.49,-1.11
"Spain","SantaCruzDeTenerife","LosLlanosDeAridane",20930,28.650000000000002,-17.91
"Spain","Seville","SanJuanDeAznalfarache",21458,37.37,-6.04
"Spain","Zaragoza","Calatayud",20191,41.36,-1.6400000000000001
"Spain","Barcelona","Manlleu",20007,42.,2.2800000000000002
